OBJECTID,stop_id,station_id,location_type,stop_name,agency_id,agency_name,route_short_name,route_type,tod_tier,x,y
359,15784,mtc:ocean-ccsf,0,Ocean Ave/Ccsf Pedestrian Bridge,SF,San Francisco Municipal Transportation Agency,K,0,Tier 2,-122.45145,37.72304
360,15787,mtc:ocean-dorado,0,Ocean Ave & Dorado Ter,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.46106,37.72496
361,15788,mtc:ocean-fairfield,0,Ocean Ave & Fairfield Way,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.46407,37.72601
362,15793,mtc:ocean-dorado,0,Ocean Ave & Jules Ave,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.46139,37.72496
363,15794,mtc:ocean-lee,0,Ocean Ave & Lee St,SF,San Francisco Municipal Transportation Agency,"29, 91, K, KBUS","0, 3",Tier 2,-122.454,37.72346
364,15795,mtc:ocean-lee,0,Ocean Ave & Lee St,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.45442,37.7234
365,15798,mtc:ocean-miramar,0,Ocean Ave & Miramar Ave,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.45831,37.72426
366,15797,mtc:ocean-miramar,0,Ocean Ave & Miramar Ave,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.45808,37.72439
367,15806,mtc:ocean-san-leandro,0,Ocean Ave & San Leandro Way,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.4691,37.72999
368,15807,mtc:ocean-san-leandro,0,Ocean Ave & San Leandro Way,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.46948,37.72995
369,15808,mtc:ocean-fairfield,0,Ocean Ave & Victoria St,SF,San Francisco Municipal Transportation Agency,"91, K, KBUS","0, 3",Tier 2,-122.46434,37.72603
370,15813,mtc:ofarrell-larkin,0,O'Farrell St & Larkin St,SF,San Francisco Municipal Transportation Agency,38,3,Tier 2,-122.4177,37.78514
371,15814,mtc:ofarrell-leavenworth,0,O'Farrell St & Leavenworth St,SF,San Francisco Municipal Transportation Agency,38,3,Tier 2,-122.41445,37.78554
372,15817,mtc:ofarrell-powell,0,O'Farrell St & Powell St,SF,San Francisco Municipal Transportation Agency,"38, 38R",3,Tier 2,-122.40814,37.78632
373,17301,mtc:ofarrell-taylor,0,O'Farrell St & Taylor St,SF,San Francisco Municipal Transportation Agency,"38, 38R",3,Tier 2,-122.41198,37.78585
374,15825,mtc:broad-orizaba,0,Orizaba Ave & Broad St,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.46259,37.71333
375,17870,mtc:otis-mccoppin,0,Otis & Mccoppin St,SF,San Francisco Municipal Transportation Agency,"14, 49",3,Tier 2,-122.42037,37.7716
376,15836,mtc:otis-12th,0,Otis St & 12th St,SF,San Francisco Municipal Transportation Agency,"14, 49",3,Tier 2,-122.41917,37.77281
377,16125,mtc:post-grant,0,Post St & Grant Ave,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.40599,37.78855
378,16126,mtc:post-hyde,0,Post St & Hyde St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41626,37.78724
379,16127,mtc:post-jones,0,Post St & Jones St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41295,37.78765
380,16019,mtc:post-kearny,0,Post St & Kearny St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.40274,37.78896
381,16016,mtc:post-larkin,0,Post St & Larkin St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41772,37.78705
382,16017,mtc:post-leavenworth,0,Post St & Leavenworth St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41459,37.78745
383,16021,mtc:post-polk,0,Post St & Polk St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41956,37.7868
384,16023,mtc:post-taylor,0,Post St & Taylor St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41132,37.78788
385,17912,mtc:potrero-19th,0,Potrero Ave & 19th St,SF,San Francisco Municipal Transportation Agency,"33, 9, 90",3,Tier 2,-122.40717,37.76061
386,16034,mtc:potrero-21st,0,Potrero Ave & 21st St,SF,San Francisco Municipal Transportation Agency,"33, 9, 90",3,Tier 2,-122.40694,37.7575
387,16037,mtc:potrero-23rd,0,Potrero Ave & 23rd St,SF,San Francisco Municipal Transportation Agency,"33, 9, 90, 9R",3,Tier 2,-122.4067,37.75506
388,16172,mtc:randolph-arch,0,Randolph St & Arch St,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.46698,37.71434
389,16173,mtc:randolph-arch,0,Randolph St & Arch St,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.46722,37.7142
390,16174,mtc:randolph-bright,0,Randolph St & Bright St,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.46339,37.71435
391,16175,mtc:randolph-bright,0,Randolph St & Bright St,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.46367,37.71425
392,16213,mtc:row-18th,0,Right Of Way/18th St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.42818,37.76119
393,16214,mtc:row-20th,0,Right Of Way/20th St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.42792,37.75826
394,16215,mtc:row-20th,0,Right Of Way/20th St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.4278,37.75823
395,16217,mtc:row-21st,0,Right Of Way/21st St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.42682,37.75644
396,16216,mtc:row-21st,0,Right Of Way/21st St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.42692,37.75664
397,16219,mtc:row-eucalyptus,0,Right Of Way/Eucalyptus Dr,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.47435,37.73119
398,16220,mtc:row-eucalyptus,0,Right Of Way/Eucalyptus Dr,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.47437,37.73099
399,16221,mtc:row-liberty,0,Right Of Way/Liberty St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.427,37.75745
400,16222,mtc:row-liberty,0,Right Of Way/Liberty St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.42687,37.75724
401,16224,mtc:row-ocean,0,Right Of Way/Ocean Ave,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.47382,37.73181
402,16223,mtc:row-ocean,0,Right Of Way/Ocean Ave,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.47372,37.73202
403,16290,mtc:sacramento-battery,0,Sacramento St & Battery St,SF,San Francisco Municipal Transportation Agency,"1, 12, 1X",3,Tier 2,-122.40028,37.79418
404,16294,mtc:sacramento-davis,0,Sacramento St & Davis St,SF,San Francisco Municipal Transportation Agency,"1, 12, 1X",3,Tier 2,-122.3976,37.79455
405,16297,mtc:sacramento-franklin,0,Sacramento St & Franklin St,SF,San Francisco Municipal Transportation Agency,1,3,Tier 2,-122.42407,37.79118
406,16307,mtc:sacramento-montgomery,0,Sacramento St & Montgomery St,SF,San Francisco Municipal Transportation Agency,1,3,Tier 2,-122.4031,37.79382
407,16311,mtc:sacramento-polk,0,Sacramento St & Polk St,SF,San Francisco Municipal Transportation Agency,1,3,Tier 2,-122.42118,37.79155
408,16317,mtc:van-ness-sacramento,0,Sacramento St & Van Ness Ave,SF,San Francisco Municipal Transportation Agency,1,3,Tier 2,-122.42227,37.79141
409,16257,mtc:san-jose-farallones,0,San Jose Ave & Farallones St,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.45215,37.71415
410,16259,mtc:san-jose-farallones,0,San Jose Ave & Farallones St,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.45228,37.71396
411,17164,mtc:san-jose-geneva,0,San Jose Ave & Geneva Ave,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.44655,37.72063
412,17778,mtc:san-jose-geneva,0,San Jose Ave & Geneva Ave,SF,San Francisco Municipal Transportation Agency,"J, K",0,Tier 2,-122.44622,37.72124
413,16262,mtc:san-jose-geneva,0,San Jose Ave & Geneva Ave,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.4472,37.7201
414,14788,mtc:san-jose-glen-park,0,San Jose Ave/Glen Park Station,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.43385,37.7324
415,14787,mtc:san-jose-glen-park,0,San Jose Ave/Glen Park Station,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.43342,37.73253
416,16266,mtc:san-jose-lakeview,0,San Jose Ave & Lakeview Ave,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.45043,37.71608
417,16265,mtc:san-jose-lakeview,0,San Jose Ave & Lakeview Ave,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.45037,37.71633
418,16269,mtc:san-jose-niagra,0,San Jose Ave & Niagra Ave,SF,San Francisco Municipal Transportation Agency,M,0,Tier 2,-122.44765,37.71942
419,16274,mtc:san-jose-ocean,0,San Jose Ave & Ocean Ave,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.4447,37.72308
420,16275,mtc:san-jose-ocean,0,San Jose Ave & Ocean Ave,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.44479,37.72286
421,16277,mtc:san-jose-randall,0,San Jose Ave & Randall St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.42416,37.73974
422,16280,mtc:san-jose-randall,0,San Jose Ave & Randall St,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.42432,37.73938
423,16285,mtc:san-jose-santa-rosa,0,San Jose Ave & Santa Rosa Ave,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.44002,37.729
424,16284,mtc:san-jose-santa-rosa,0,San Jose Ave & Santa Rosa Ave,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.43992,37.72899
425,16287,mtc:san-jose-santa-ynez,0,San Jose Ave & Santa Ynez Ave,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.44236,37.72588
426,16288,mtc:san-jose-santa-ynez,0,San Jose Ave & Santa Ynez Ave,SF,San Francisco Municipal Transportation Agency,J,0,Tier 2,-122.44244,37.72568
427,18088,mtc:market-van-ness-nb,0,South Van Ness Ave & Market St,SF,San Francisco Municipal Transportation Agency,"49, 90",3,Tier 2,-122.41924,37.7751
428,16516,mtc:union-square,0,Stockton St & Geary St,SF,San Francisco Municipal Transportation Agency,"15, 30, 45, 8, 8AX, 8BX, 91, TBUS",3,Tier 2,-122.40673,37.7877
429,17318,mtc:duboce-and-noe,0,Sunset Tunnel East Portal,SF,San Francisco Municipal Transportation Agency,N,0,Tier 2,-122.43351,37.76929
430,16594,mtc:sutter-hyde,0,Sutter St & Hyde St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41691,37.78822
431,16595,mtc:sutter-jones,0,Sutter St & Jones St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41362,37.78864
432,16598,mtc:sutter-leavenworth,0,Sutter St & Leavenworth St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41527,37.78843
433,16601,mtc:sutter-mason,0,Sutter St & Mason St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41032,37.78906
434,16603,mtc:sutter-polk,0,Sutter St & Polk St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.4202,37.7878
435,16604,mtc:sutter-mason,0,Sutter St & Powell St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.40868,37.78927
436,16612,mtc:sutter-taylor,0,Sutter St & Taylor St,SF,San Francisco Municipal Transportation Agency,2,3,Tier 2,-122.41196,37.78886
437,16615,mtc:taraval-16th,0,Taraval St & 17th Ave,SF,San Francisco Municipal Transportation Agency,"L, LOWL","0, 3",Tier 2,-122.47331,37.74313
438,16616,mtc:taraval-19th,0,Taraval St & 19th Ave,SF,San Francisco Municipal Transportation Agency,"L, LOWL","0, 3",Tier 2,-122.47544,37.74311
439,16617,mtc:taraval-19th,0,Taraval St & 19th Ave,SF,San Francisco Municipal Transportation Agency,"L, LOWL","0, 3",Tier 2,-122.47582,37.74297
440,16619,mtc:taraval-22nd-23rd,0,Taraval St & 22nd Ave,SF,San Francisco Municipal Transportation Agency,"L, LOWL","0, 3",Tier 2,-122.47843,37.74289
