OBJECTID,Agency (Primary),HQTA Type,Stop ID,Route ID,HQTA Details,Agency (Secondary),Agency (Primary) GTFS Feed,Agency (Secondary) GTFS Feed,Average Trips per Peak Hour,Metropolitan Planning Organization,Plan Name,x,y
15565,Santa Clara Valley Transportation Authority,major_stop_bus,63591,70,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,6.33, , ,-121.834118,37.278172
15566,Santa Clara Valley Transportation Authority,major_stop_bus,63591,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,6.33, , ,-121.834118,37.278172
15567,Santa Clara Valley Transportation Authority,major_stop_bus,63600,71,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.819721,37.3569610000001
15568,Santa Clara Valley Transportation Authority,major_stop_bus,63600,25,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.819721,37.3569610000001
15569,Santa Clara Valley Transportation Authority,major_stop_bus,63604,71,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.828424,37.3664360000001
15570,Santa Clara Valley Transportation Authority,major_stop_bus,63681,25,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4.5, , ,-121.827502,37.3651320000001
15571,Santa Clara Valley Transportation Authority,major_stop_bus,63681,71,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.827502,37.3651320000001
15572,Santa Clara Valley Transportation Authority,major_stop_bus,63683,71,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.818975,37.3557750000001
15573,Santa Clara Valley Transportation Authority,major_stop_bus,63705,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.75, , ,-121.833445,37.277995
15574,Santa Clara Valley Transportation Authority,major_stop_bus,63714,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.821265,37.3009040000001
15575,Santa Clara Valley Transportation Authority,major_stop_bus,63719,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.75, , ,-121.836859001,37.315686
15576,Santa Clara Valley Transportation Authority,major_stop_bus,63726,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.85397,37.333220999
15577,Santa Clara Valley Transportation Authority,major_stop_bus,63733,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.874774001,37.3373530000001
15578,Santa Clara Valley Transportation Authority,major_stop_bus,63734,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.87769,37.3381660000001
15579,Santa Clara Valley Transportation Authority,major_stop_bus,63734,73,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.87769,37.3381660000001
15580,Santa Clara Valley Transportation Authority,major_stop_bus,63735,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.882384,37.3375080000001
15581,Santa Clara Valley Transportation Authority,major_stop_bus,63735,73,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.882384,37.3375080000001
15582,Santa Clara Valley Transportation Authority,major_stop_bus,63736,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.877166,37.336102
15583,Santa Clara Valley Transportation Authority,major_stop_bus,63737,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.874748,37.3372460000001
15584,Santa Clara Valley Transportation Authority,major_stop_bus,63744,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.853394,37.3323
15585,Santa Clara Valley Transportation Authority,major_stop_bus,63752,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.836911,37.3154400000001
15586,Santa Clara Valley Transportation Authority,major_stop_bus,63757,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.822096,37.3013700000001
15587,Santa Clara Valley Transportation Authority,major_stop_bus,63758,72,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.820646,37.299949
15588,Santa Clara Valley Transportation Authority,major_stop_bus,63782,73,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.75, , ,-121.833977,37.2944200000001
15589,Santa Clara Valley Transportation Authority,major_stop_bus,63789,73,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.848487999,37.3089830000001
15590,Santa Clara Valley Transportation Authority,major_stop_bus,63800,73,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.878477,37.3371520000001
15591,Santa Clara Valley Transportation Authority,major_stop_bus,63809,73,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.847452,37.30753
15592,Santa Clara Valley Transportation Authority,major_stop_bus,63817,70,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.820739,37.340536
15593,Santa Clara Valley Transportation Authority,major_stop_bus,63821,Rapid 522,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.75, , ,-121.827088,37.3516270000001
15594,Santa Clara Valley Transportation Authority,major_stop_bus,63821,Express 103,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.75, , ,-121.827088,37.3516270000001
15595,Santa Clara Valley Transportation Authority,major_stop_bus,63864,25,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.835013,37.361789
15596,Santa Clara Valley Transportation Authority,major_stop_bus,63864,23,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.835013,37.361789
15597,Santa Clara Valley Transportation Authority,major_stop_bus,63913,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.87359,37.374556
15598,Santa Clara Valley Transportation Authority,major_stop_bus,63916,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.885332,37.386711
15599,Santa Clara Valley Transportation Authority,major_stop_bus,63918,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.889479999,37.391597
15600,Santa Clara Valley Transportation Authority,major_stop_bus,63918,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.889479999,37.391597
15601,Santa Clara Valley Transportation Authority,major_stop_bus,63919,ACE Violet,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890634999,37.394797001
15602,Santa Clara Valley Transportation Authority,major_stop_bus,63919,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890634999,37.394797001
15603,Santa Clara Valley Transportation Authority,major_stop_bus,63919,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890634999,37.394797001
15604,Santa Clara Valley Transportation Authority,major_stop_bus,63920,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890841,37.3975600000001
15605,Santa Clara Valley Transportation Authority,major_stop_bus,63920,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890841,37.3975600000001
15606,Santa Clara Valley Transportation Authority,major_stop_bus,63920,ACE Violet,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890841,37.3975600000001
15607,Santa Clara Valley Transportation Authority,major_stop_bus,63921,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890954,37.4012710000001
15608,Santa Clara Valley Transportation Authority,major_stop_bus,63921,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890954,37.4012710000001
15609,Santa Clara Valley Transportation Authority,major_stop_bus,63921,ACE Violet,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.890954,37.4012710000001
15610,Santa Clara Valley Transportation Authority,major_stop_bus,63922,ACE Violet,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.891642,37.4035240000001
15611,Santa Clara Valley Transportation Authority,major_stop_bus,63922,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.891642,37.4035240000001
15612,Santa Clara Valley Transportation Authority,major_stop_bus,63922,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.891642,37.4035240000001
15613,Santa Clara Valley Transportation Authority,major_stop_bus,63923,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.895435,37.403827
15614,Santa Clara Valley Transportation Authority,major_stop_bus,63923,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.895435,37.403827
15615,Santa Clara Valley Transportation Authority,major_stop_bus,63923,ACE Violet,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.895435,37.403827
15616,Santa Clara Valley Transportation Authority,major_stop_bus,63926,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.896950999,37.404348
15617,Santa Clara Valley Transportation Authority,major_stop_bus,63926,20,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.67, , ,-121.896950999,37.404348
15618,Santa Clara Valley Transportation Authority,major_stop_bus,63926,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,3.33, , ,-121.896950999,37.404348
15619,Santa Clara Valley Transportation Authority,major_stop_bus,63942,77,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.895236999,37.4035890000001
15620,Santa Clara Valley Transportation Authority,major_stop_bus,63942,60,intersection_2_bus_routes_same_operator,Santa Clara Valley Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TQw==,4, , ,-121.895236999,37.4035890000001
