STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,pop_23,white_23,B19001_001E_x,hinc_23,mhval_23,mhval_23_se,mrent_23,mrent_23_se,total_25_23,total_25_col_bd_23,total_25_col_md_23,total_25_col_pd_23,state_x,county_x,tract_x,total_25_col_phd_23,tot_units_built_23,units_40_49_built_23,units_39_early_built_23,ohu_23,rhu_23,mmhcosts_23,iinc_23,B19001_001E_y,I_10000_23,I_15000_23,I_20000_23,I_25000_23,I_30000_23,I_35000_23,I_40000_23,I_45000_23,I_50000_23,I_60000_23,I_75000_23,I_100000_23,I_125000_23,I_150000_23,I_200000_23,I_201000_23,mov_wc_w_income_23,mov_wc_9000_23,mov_wc_15000_23,mov_wc_25000_23,mov_wc_35000_23,mov_wc_50000_23,mov_wc_65000_23,mov_wc_75000_23,mov_wc_76000_more_23,mov_oc_w_income_23,mov_oc_9000_23,mov_oc_15000_23,mov_oc_25000_23,mov_oc_35000_23,mov_oc_50000_23,mov_oc_65000_23,mov_oc_75000_23,mov_oc_76000_more_23,mov_os_w_income_23,mov_os_9000_23,mov_os_15000_23,mov_os_25000_23,mov_os_35000_23,mov_os_50000_23,mov_os_65000_23,mov_os_75000_23,mov_os_76000_more_23,mov_fa_w_income_23,mov_fa_9000_23,mov_fa_15000_23,mov_fa_25000_23,mov_fa_35000_23,mov_fa_50000_23,mov_fa_65000_23,mov_fa_75000_23,mov_fa_76000_more_23,FIPS,mhval_19,mhval_19_se,mrent_19,mrent_19_se,mov_wc_w_income_19,mov_wc_9000_19,mov_wc_15000_19,mov_wc_25000_19,mov_wc_35000_19,mov_wc_50000_19,mov_wc_65000_19,mov_wc_75000_19,state_y,county_y,tract_y,mov_wc_76000_more_19,mov_oc_w_income_19,mov_oc_9000_19,mov_oc_15000_19,mov_oc_25000_19,mov_oc_35000_19,mov_oc_50000_19,mov_oc_65000_19,mov_oc_75000_19,mov_oc_76000_more_19,mov_os_w_income_19,mov_os_9000_19,mov_os_15000_19,mov_os_25000_19,mov_os_35000_19,mov_os_50000_19,mov_os_65000_19,mov_os_75000_19,mov_os_76000_more_19,mov_fa_w_income_19,mov_fa_9000_19,mov_fa_15000_19,mov_fa_25000_19,mov_fa_35000_19,mov_fa_50000_19,mov_fa_65000_19,mov_fa_75000_19,mov_fa_76000_more_19,iinc_19,pct_renter,pct_nonwhite,pct_college,rent_growth,val_growth,is_low_income,high_renter,low_education,high_market_pressure,at_risk_displacement
06,081,602300,1400000US06081602300,06081602300,6023,Census Tract 6023,CA,San Mateo County,California,CT,10101820,3294288,"POLYGON ((-122.433716 37.655502, -122.427435 37.652102, -122.427072 37.651848, -122.424064 37.655237, -122.416999 37.653692, -122.410656 37.652009, -122.410247 37.651583, -122.41021 37.650026, -122.408268 37.653711, -122.406389 37.657442, -122.404919 37.660116, -122.404025 37.661097, -122.399439 37.664126, -122.398932 37.664519, -122.3937 37.669391, -122.39195 37.671708, -122.391917 37.671762, -122.387308 37.671774, -122.380995 37.6717699703916, -122.380995 37.667855, -122.376699971887 37.6642358750281, -122.37440198829 37.6622995222034, -122.374291 37.662206, -122.376241 37.655249, -122.376250907937 37.6552293873381, -122.376402931607 37.6549284580237, -122.37765739764 37.652445255211, -122.37790722567 37.6519507231549, -122.380044 37.647721, -122.387245 37.64734, -122.388196331732 37.647115706171, -122.391215 37.646404, -122.390784661218 37.6449987244099, -122.390671319503 37.6446286059075, -122.389444288503 37.6406217239198, -122.389313 37.640193, -122.384322 37.640382, -122.384156277118 37.6401641788512, -122.383325321452 37.6390719958269, -122.380584497046 37.6354695390303, -122.38049553644 37.6353526118977, -122.38191 37.635399, -122.401995 37.635476, -122.402722 37.635537, -122.403661 37.635538, -122.405412 37.635401, -122.406058 37.635544, -122.411311 37.635537, -122.411577 37.641231, -122.411574 37.641104, -122.416622 37.639388, -122.416763 37.639353, -122.418482 37.642316, -122.423435 37.640472, -122.424997 37.642668, -122.427492 37.64605, -122.429534 37.648748, -122.433353 37.654157, -122.434433 37.655079, -122.433716 37.655502))",4294,272,1363,140804.0,1129100.0,37822.0,2806.0,525.0,2978,725,236,0,6,81,602300,81,1445,376,148,867,496,2967.0,48380.0,1363,33,22,101,19,12,12,26,46,19,62,20,84,174,72,218,443,320,90,125,4,83,0,0,18,0,39,14,5,0,11,0,0,0,9,36,4,0,0,0,0,0,0,32,5,0,5,0,0,0,0,0,0,06081602300,795700.0,76717.0,,,228,37,25,63,45,16,20,0,6,81,602300,22,161,38,74,10,8,0,13,0,18,13,0,0,0,13,0,0,0,0,37,27,0,10,0,0,0,0,0,32220.0,0.36390315480557595,0.936655798789008,0.3498992612491605,,0.41900213648359935,False,False,True,True,Stable / Higher Income
06,081,603300,1400000US06081603300,06081603300,6033,Census Tract 6033,CA,San Mateo County,California,CT,7993755,0,"POLYGON ((-122.505887 37.577876, -122.504202 37.580051, -122.502968 37.580257, -122.4956 37.58057, -122.493964 37.582177, -122.498456 37.583528, -122.498555 37.583578, -122.498477 37.583631, -122.493956 37.588385, -122.493027 37.588872, -122.491778 37.593479, -122.493312 37.593709, -122.495898 37.593325, -122.497125 37.594277, -122.496894 37.596942, -122.500104 37.599548, -122.498336 37.601965, -122.498261 37.606221, -122.496853 37.607797, -122.495533 37.606797, -122.493165 37.603039, -122.489255 37.600934, -122.484917 37.599338, -122.482585 37.599058, -122.482314 37.596459, -122.480869 37.594467, -122.478956 37.593914, -122.478983 37.591885, -122.480703 37.59211, -122.479462 37.589841, -122.477095 37.588793, -122.477075 37.58647, -122.475964 37.584916, -122.475213 37.584215, -122.474085 37.583391, -122.476397 37.580624, -122.476043 37.579784, -122.475177 37.578423, -122.472806 37.579557, -122.47157 37.577917, -122.476246 37.574018, -122.472941 37.573567, -122.472787 37.570094, -122.467905 37.570097, -122.464039 37.570096, -122.463988 37.56634, -122.459486 37.566364, -122.459486 37.566037, -122.459786 37.566037, -122.467624 37.566287, -122.467639 37.563507, -122.477695 37.563548, -122.477887 37.562138, -122.480068 37.562139, -122.482398 37.563249, -122.485426 37.565514, -122.492571 37.566594, -122.493813 37.5692, -122.493809 37.569343, -122.494425 37.570291, -122.496587 37.570338, -122.498487 37.574638, -122.502566 37.576818, -122.504396 37.575786, -122.505887 37.577876))",6408,4298,2400,148520.0,1242800.0,63138.0,2373.0,755.0,5039,1360,660,136,6,81,603300,199,2481,71,0,1817,583,3158.0,72845.0,2400,64,25,19,79,17,0,41,0,21,39,183,259,240,242,377,794,212,89,0,0,16,37,15,0,55,116,15,0,55,0,11,0,0,35,62,14,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,06081603300,902700.0,31077.0,1671.0,453.0,222,20,0,36,30,44,30,0,6,81,603300,62,53,0,14,20,0,0,0,0,19,66,37,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52401.0,0.24291666666666667,0.3292759051186017,0.4673546338559238,0.42010771992818674,0.3767586130497397,False,False,True,True,Stable / Higher Income
06,081,605300,1400000US06081605300,06081605300,6053,Census Tract 6053,CA,San Mateo County,California,CT,1104715,0,"POLYGON ((-122.371939 37.581301, -122.371348 37.583442, -122.36961 37.586127, -122.368842 37.585671, -122.366253 37.584188, -122.364054 37.582955, -122.362937 37.584581, -122.361393 37.587021, -122.350721 37.582541, -122.355803 37.579015, -122.356053 37.578517, -122.357097 37.577477, -122.358841 37.577237, -122.363499 37.58055, -122.36932 37.57804, -122.370419 37.579391, -122.371382 37.579845, -122.371886 37.580786, -122.371939 37.581301))",5059,2820,1928,167476.0,2000001.0,,2645.0,169.0,3436,1393,687,129,6,81,605300,118,2078,96,1034,1003,925,2883.0,100781.0,1928,45,43,36,37,46,0,18,20,0,38,108,83,192,162,283,817,224,0,0,30,10,0,0,0,184,245,0,0,0,25,0,0,8,212,23,23,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,06081605300,1765400.0,205342.0,2509.0,365.0,152,23,0,0,10,0,0,0,6,81,605300,119,193,20,15,0,0,10,21,21,106,61,26,0,15,0,8,0,0,12,5,0,0,0,5,0,0,0,0,72881.0,0.47977178423236516,0.4425775845028662,0.6772409778812573,0.054204862495017936,0.13288829726974058,False,True,False,False,Stable / Higher Income
06,081,605200,1400000US06081605200,06081605200,6052,Census Tract 6052,CA,San Mateo County,California,CT,947762,0,"POLYGON ((-122.383146 37.580522, -122.382794 37.581334, -122.380394 37.584022, -122.383145 37.585609, -122.382624 37.586473, -122.37989 37.586761, -122.379095 37.587619, -122.374849 37.589235, -122.371898 37.587488, -122.36961 37.586127, -122.371348 37.583442, -122.371939 37.581301, -122.371886 37.580786, -122.374677 37.579809, -122.378158 37.577389, -122.38093 37.577493, -122.381312 37.577669, -122.380541 37.578038, -122.381408 37.579548, -122.382817 37.580337, -122.383146 37.580522))",3653,2132,1391,211917.0,2000001.0,,2714.0,353.0,2609,894,536,419,6,81,605200,128,1456,177,815,1187,204,3822.0,107802.0,1391,0,0,8,17,7,9,78,38,0,23,22,97,94,122,160,716,46,0,0,0,0,10,18,0,18,99,0,5,4,0,0,29,13,48,59,0,0,15,0,0,0,44,0,0,0,0,0,0,0,0,0,0,06081605200,2000001.0,,2183.0,209.0,53,0,0,0,11,12,0,0,6,81,605200,30,46,0,1,9,0,6,0,0,30,16,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,76103.0,0.1466570812365205,0.41637010676156583,0.757761594480644,0.24324324324324326,0.0,False,False,False,True,Stable / Higher Income
06,081,600600,1400000US06081600600,06081600600,6006,Census Tract 6006,CA,San Mateo County,California,CT,769391,0,"POLYGON ((-122.471743 37.701518, -122.469834 37.701872, -122.466574 37.701478, -122.466344 37.701277, -122.463482 37.701288, -122.462974 37.703169, -122.462217 37.703155, -122.46202 37.697389, -122.461865 37.694476, -122.461732 37.693024, -122.465149 37.69292, -122.465067 37.693378, -122.469014 37.693366, -122.470603 37.693306, -122.471587 37.698025, -122.4717 37.700079, -122.471743 37.701518))",4863,154,1449,105088.0,987500.0,95338.0,2195.0,197.0,3860,968,170,13,6,81,600600,31,1710,357,330,543,906,2202.0,47500.0,1449,70,34,27,0,18,0,71,73,22,95,144,129,303,93,88,282,123,7,0,0,15,44,35,22,0,61,0,0,0,0,40,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06081600600,753300.0,71023.0,2079.0,198.0,154,47,46,10,39,0,0,12,6,81,600600,0,59,10,14,7,22,0,0,0,6,0,0,0,0,0,0,0,0,0,69,20,11,0,31,7,0,0,0,32001.0,0.6252587991718427,0.968332305161423,0.3062176165803109,0.055796055796055795,0.31089871233240407,True,True,True,True,At Risk
06,081,601400,1400000US06081601400,06081601400,6014,Census Tract 6014,CA,San Mateo County,California,CT,1471931,0,"POLYGON ((-122.487085 37.683064, -122.484744 37.683533, -122.484102 37.685716, -122.483506 37.68604, -122.481408 37.685881, -122.48126 37.686079, -122.479144 37.686736, -122.475332 37.686062, -122.47431 37.687879, -122.471131 37.687895, -122.471511 37.686305, -122.471561 37.685009, -122.471624 37.683935, -122.471672 37.683156, -122.471705 37.682609, -122.472362 37.677088, -122.472937 37.675865, -122.478997 37.675652, -122.479567 37.675855, -122.480488 37.676103, -122.483377 37.676098, -122.485119 37.676094, -122.486823 37.677079, -122.487085 37.683064))",7102,667,2171,113801.0,1172100.0,54930.0,2690.0,334.0,5658,2091,228,204,6,81,601400,42,2372,69,13,1328,843,2630.0,47136.0,2171,33,27,51,60,0,9,0,96,16,212,251,154,338,301,290,333,145,0,0,0,16,46,31,0,52,45,12,0,33,0,0,0,0,0,44,0,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,06081601400,827000.0,39679.0,2658.0,763.0,166,0,0,0,0,0,0,0,6,81,601400,166,181,0,0,54,0,39,55,0,33,0,0,0,0,0,0,0,0,0,33,16,0,0,17,0,0,0,0,37894.0,0.388300322432059,0.9060827935792735,0.4533404029692471,0.012039127163280662,0.41729141475211606,True,False,True,True,At Risk
06,081,601604,1400000US06081601604,06081601604,6016.04,Census Tract 6016.04,CA,San Mateo County,California,CT,1477521,0,"POLYGON ((-122.476059 37.67164, -122.474956 37.672704, -122.472937 37.675865, -122.472362 37.677088, -122.471705 37.682609, -122.471672 37.683156, -122.470694 37.682109, -122.470537 37.678445, -122.464231 37.670718, -122.461258 37.668035, -122.460068 37.666835, -122.461806 37.665697, -122.460875 37.664535, -122.463016 37.663167, -122.469043 37.664455, -122.46922 37.662704, -122.470603 37.662358, -122.471565 37.662003, -122.472439 37.663305, -122.474679 37.665254, -122.475022 37.665697, -122.475478 37.669384, -122.475186 37.671097, -122.476059 37.67164))",2431,437,1123,123316.0,633100.0,25771.0,2706.0,306.0,2079,836,193,6,6,81,601604,0,1315,0,17,712,411,2519.0,67289.0,1123,0,0,10,15,0,9,0,39,0,25,200,120,192,91,273,149,87,0,5,0,0,0,11,32,39,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,06081601604,483800.0,38871.0,2186.0,177.0,273,23,0,0,27,63,50,28,6,81,601604,82,64,0,9,13,10,21,0,0,11,21,0,0,0,0,0,0,0,21,22,0,0,0,10,0,0,0,12,47117.0,0.3659839715048976,0.8202385849444673,0.49783549783549785,0.23787740164684354,0.3085985944605209,False,False,True,True,Stable / Higher Income
06,081,603700,1400000US06081603700,06081603700,6037,Census Tract 6037,CA,San Mateo County,California,CT,1855921,0,"POLYGON ((-122.463268 37.639151, -122.458683 37.640463, -122.448398 37.635199, -122.448097 37.635199, -122.44809 37.635466, -122.446901 37.636929, -122.445197 37.634974, -122.443921 37.63449, -122.440479 37.636363, -122.439865 37.636688, -122.43782 37.632863, -122.435038 37.630338, -122.437706 37.629678, -122.439324 37.627853, -122.44254 37.625904, -122.447239 37.62434, -122.448086 37.625736, -122.453916 37.631777, -122.454274 37.632058, -122.456886 37.633937, -122.462024 37.636778, -122.464132 37.638791, -122.463268 37.639151))",5706,1721,1921,141917.0,1335600.0,75746.0,3501.0,,4326,1209,388,153,6,81,603700,73,1993,99,0,1510,411,3374.0,55717.0,1921,35,29,10,26,31,0,36,30,82,111,190,144,135,115,324,623,119,0,25,50,0,21,5,0,18,91,1,0,15,0,0,0,0,75,37,13,0,0,0,0,11,13,0,58,58,0,0,0,0,0,0,0,06081603700,964300.0,41729.0,3043.0,324.0,119,15,12,54,10,13,15,0,6,81,603700,0,156,7,75,1,10,19,0,0,44,14,0,0,0,0,0,14,0,0,57,57,0,0,0,0,0,0,0,47089.0,0.21395106715252474,0.6983876621100595,0.4214054553860379,0.15050936575747617,0.385046147464482,False,False,True,True,Stable / Higher Income
06,081,610700,1400000US06081610700,06081610700,6107,Census Tract 6107,CA,San Mateo County,California,CT,1121875,0,"POLYGON ((-122.224626 37.465065, -122.224199 37.466901, -122.223616 37.469312, -122.22358 37.469466, -122.22314 37.471513, -122.222015 37.475791, -122.221923 37.476424, -122.220535 37.478874, -122.21764 37.477094, -122.21523 37.475165, -122.215461 37.474825, -122.216776 37.472895, -122.215359 37.471868, -122.213684 37.470656, -122.21245 37.469684, -122.216267 37.464893, -122.217738 37.46429, -122.21832 37.463112, -122.218966 37.462607, -122.221019 37.462793, -122.224778 37.464346, -122.224626 37.465065))",6064,2046,1985,131708.0,1835900.0,250874.0,2855.0,179.0,4386,754,596,210,6,81,610700,291,2284,225,142,915,1070,3345.0,36753.0,1985,26,21,5,69,15,46,31,61,91,141,136,262,68,168,167,678,166,18,17,0,0,39,0,14,78,180,0,0,25,53,14,0,13,75,148,0,0,0,33,9,16,23,67,58,0,0,0,0,10,15,18,15,06081610700,1094400.0,133868.0,2657.0,400.0,491,95,19,20,67,80,0,17,6,81,610700,193,205,19,8,4,32,0,28,0,114,176,7,0,0,16,0,88,20,45,142,0,0,20,15,38,36,0,33,44138.0,0.5390428211586902,0.662598944591029,0.4220246238030096,0.07452013549115544,0.6775402046783626,False,True,True,True,Stable / Higher Income
06,081,611000,1400000US06081611000,06081611000,6110,Census Tract 6110,CA,San Mateo County,California,CT,1375512,0,"POLYGON ((-122.242322 37.471552, -122.241385 37.471927, -122.240721 37.47253, -122.240292 37.473264, -122.239303 37.474586, -122.239196 37.474717, -122.237072 37.473065, -122.236392 37.473528, -122.234499 37.47201, -122.23219 37.470704, -122.232453 37.470499, -122.231368 37.469633, -122.228413 37.467344, -122.229355 37.46591, -122.224626 37.465065, -122.224778 37.464346, -122.22557 37.461014, -122.226243 37.459729, -122.226289 37.459634, -122.227609 37.457207, -122.228087 37.45725, -122.228386 37.458155, -122.235922 37.463573, -122.236605 37.464176, -122.237947 37.46412, -122.241187 37.466704, -122.242155 37.468967, -122.242425 37.470507, -122.242322 37.471552))",6723,2519,2246,135256.0,1667700.0,129744.0,3003.0,288.0,4703,1175,631,91,6,81,611000,222,2303,289,75,963,1283,3090.0,56453.0,2246,52,0,0,45,0,0,49,118,41,77,374,169,44,331,266,680,400,1,117,35,143,43,16,0,45,203,32,0,0,0,23,16,0,132,59,0,0,0,0,24,16,19,0,23,16,0,0,0,0,0,0,7,06081611000,1213000.0,89513.0,2694.0,273.0,350,32,73,21,38,58,15,0,6,81,611000,113,102,14,6,0,0,8,0,7,67,95,0,0,43,0,0,13,13,26,37,16,0,21,0,0,0,0,0,61853.0,0.5712377560106857,0.6253160791313401,0.45056347012545184,0.11469933184855234,0.37485572959604285,False,True,True,True,Stable / Higher Income
06,081,606100,1400000US06081606100,06081606100,6061,Census Tract 6061,CA,San Mateo County,California,CT,2567202,2677425,"MULTIPOLYGON (((-122.296859691412 37.5754576908652, -122.288445441126 37.5754331901364, -122.288441 37.57388, -122.288366 37.570554, -122.292684 37.570403, -122.294323 37.570578, -122.296992 37.571759, -122.296859691412 37.5754576908652)), ((-122.334625 37.587107, -122.333048626446 37.5882286548956, -122.328943 37.588795, -122.328229741347 37.5893043905285, -122.325119 37.591526, -122.322721277283 37.5914594684254, -122.31492 37.591243, -122.315385 37.587265, -122.315713 37.583666, -122.305895 37.575484, -122.305032426316 37.5754814883462, -122.306622 37.57421, -122.308933 37.574615, -122.311307 37.573178, -122.312607 37.57236, -122.314094 37.57083, -122.317297 37.573776, -122.318525 37.574922, -122.320008 37.576279, -122.321467 37.577562, -122.32591 37.581694, -122.329886 37.585297, -122.330937 37.585899, -122.332309 37.586386, -122.334733 37.586644, -122.334625 37.587107)))",4922,985,1420,142105.0,1226700.0,83335.0,2708.0,201.0,3169,748,224,76,6,81,606100,25,1496,533,12,778,642,2770.0,40042.0,1420,118,25,6,82,6,0,16,84,35,51,52,86,58,164,267,370,273,13,0,23,0,147,20,0,70,83,24,3,34,0,14,8,0,0,39,25,0,9,0,5,0,0,0,11,0,0,0,0,2,0,0,9,06081606100,888500.0,67606.0,2222.0,333.0,342,3,5,45,34,169,14,0,6,81,606100,72,137,16,13,22,0,0,0,26,60,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35287.0,0.45211267605633804,0.7998780983340106,0.3385926159671821,0.21872187218721872,0.380641530669668,False,True,True,True,Stable / Higher Income
06,081,603400,1400000US06081603400,06081603400,6034,Census Tract 6034,CA,San Mateo County,California,CT,11576466,0,"POLYGON ((-122.482585 37.599058, -122.481604 37.59898, -122.475384 37.603539, -122.47159 37.608824, -122.468548 37.608446, -122.470961 37.609421, -122.468171 37.613458, -122.471522 37.614189, -122.466685 37.617735, -122.463885 37.618635, -122.460685 37.617535, -122.461185 37.619135, -122.453017 37.618274, -122.451861 37.617437, -122.45095 37.617537, -122.451445 37.617128, -122.450068 37.615586, -122.450593 37.61569, -122.444059 37.594072, -122.443921 37.593616, -122.451162 37.590175, -122.462785 37.584837, -122.462851 37.584507, -122.459763 37.584472, -122.459658 37.578139, -122.450982 37.578041, -122.450871 37.570543, -122.459386 37.570737, -122.459407 37.570084, -122.459486 37.566364, -122.463988 37.56634, -122.464039 37.570096, -122.467905 37.570097, -122.472787 37.570094, -122.472941 37.573567, -122.476246 37.574018, -122.47157 37.577917, -122.472806 37.579557, -122.475177 37.578423, -122.476043 37.579784, -122.476397 37.580624, -122.474085 37.583391, -122.475213 37.584215, -122.475964 37.584916, -122.477075 37.58647, -122.477095 37.588793, -122.479462 37.589841, -122.480703 37.59211, -122.478983 37.591885, -122.478956 37.593914, -122.480869 37.594467, -122.482314 37.596459, -122.482585 37.599058))",5469,3387,2035,133233.0,1197600.0,62194.0,3501.0,,3932,1041,545,186,6,81,603400,155,2195,0,22,1621,414,3409.0,66250.0,2035,30,36,26,0,14,57,69,30,39,66,189,187,216,105,302,669,102,0,0,0,23,0,21,0,58,99,15,0,15,21,0,0,11,37,25,0,0,0,0,25,0,0,0,17,0,0,0,0,17,0,0,0,06081603400,913600.0,32780.0,1710.0,344.0,333,0,10,99,55,38,73,16,6,81,603400,42,176,25,0,48,54,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655.0,0.20343980343980345,0.3806911684037301,0.4900813835198372,1.0473684210526315,0.3108581436077058,False,False,True,True,Stable / Higher Income
06,081,606400,1400000US06081606400,06081606400,6064,Census Tract 6064,CA,San Mateo County,California,CT,916559,0,"POLYGON ((-122.336339 37.567514, -122.334199 37.569387, -122.33375 37.569184, -122.333639 37.569134, -122.330652 37.567378, -122.330004 37.566991, -122.329655 37.56676, -122.328089 37.565381, -122.327089 37.564012, -122.325978 37.563017, -122.325164 37.56228, -122.324479 37.561645, -122.322077 37.563315, -122.319361 37.56082, -122.317389 37.562179, -122.315944 37.560854, -122.31538 37.560337, -122.315521 37.560124, -122.319643 37.557271, -122.320721 37.558209, -122.32093 37.557751, -122.324791 37.554365, -122.325475 37.555748, -122.328651 37.558891, -122.328995 37.56034, -122.3307 37.560624, -122.329176 37.562102, -122.330031 37.563234, -122.330507 37.563941, -122.331956 37.564967, -122.33243 37.565267, -122.333151 37.565697, -122.333457 37.565824, -122.333612 37.565927, -122.334003 37.566143, -122.334264 37.566288, -122.335273 37.566849, -122.336339 37.567514))",4693,1953,2479,153102.0,1396300.0,665478.0,3171.0,325.0,3855,1347,1170,186,6,81,606400,143,2640,387,472,844,1635,3037.0,87557.0,2479,16,155,53,64,80,104,0,18,46,128,175,215,54,112,349,910,132,0,21,0,0,27,0,0,84,365,0,91,0,0,0,0,19,255,164,0,30,17,0,0,0,0,117,22,0,0,0,0,0,0,0,22,06081606400,1187300.0,77117.0,2570.0,231.0,174,36,0,19,0,0,16,43,6,81,606400,60,217,18,16,0,0,18,21,44,100,128,0,31,0,0,0,0,30,67,67,0,0,0,24,0,0,0,43,75420.0,0.6595401371520775,0.5838482846793096,0.7382619974059663,0.233852140077821,0.1760296470984587,False,True,False,True,Stable / Higher Income
06,081,601000,1400000US06081601000,06081601000,6010,Census Tract 6010,CA,San Mateo County,California,CT,2701564,1452216,"POLYGON ((-122.50052918554 37.7008353023262, -122.496178 37.700853, -122.495055 37.69838, -122.49441 37.692557, -122.492796 37.690467, -122.490023 37.687931, -122.489226 37.686349, -122.489059 37.685149, -122.489343 37.683361, -122.490305 37.678493, -122.490251 37.677389, -122.489818 37.675676, -122.488854 37.673801, -122.486443 37.669705, -122.48541 37.668549, -122.485207 37.668387, -122.481903 37.666382, -122.481598 37.666134, -122.484867 37.666368, -122.485016 37.664289, -122.485516 37.664293, -122.485725 37.664311, -122.484728 37.662489, -122.485744 37.6615, -122.490207 37.661098, -122.491705 37.662246, -122.492527 37.663253, -122.493743 37.664411, -122.495378215782 37.6643498435446, -122.495430755077 37.6651751718215, -122.495723093587 37.6697674534585, -122.496589966892 37.6833849763869, -122.496784 37.686433, -122.50052918554 37.7008353023262))",7415,1238,2274,122917.0,1155100.0,27019.0,2663.0,544.0,5276,1492,305,190,6,81,601000,0,2316,0,32,1941,333,3023.0,49370.0,2274,66,40,0,34,65,12,14,53,40,65,71,504,198,230,335,547,93,0,0,61,0,0,0,21,11,295,78,11,90,0,73,5,0,38,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,06081601000,807700.0,37312.0,2509.0,804.0,80,11,0,0,8,8,15,9,6,81,601000,29,267,148,12,7,12,15,36,0,37,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,12,40347.0,0.14643799472295516,0.8330411328388402,0.37661106899166036,0.06137903547229972,0.4301101894267674,False,False,True,True,Stable / Higher Income
06,081,601800,1400000US06081601800,06081601800,6018,Census Tract 6018,CA,San Mateo County,California,CT,1847468,0,"POLYGON ((-122.453639 37.657819, -122.450661 37.660522, -122.452167 37.662077, -122.449762 37.66411, -122.449197 37.664488, -122.448455 37.663901, -122.44759 37.663611, -122.446196 37.66342, -122.444683 37.662908, -122.441028 37.659276, -122.43741 37.657173, -122.434433 37.655079, -122.436156 37.654247, -122.43739 37.65408, -122.437994 37.653999, -122.43887 37.653786, -122.439479 37.653508, -122.440224 37.652919, -122.440625 37.652345, -122.441135 37.651286, -122.442387 37.649401, -122.446032 37.647759, -122.448341 37.64598, -122.44946 37.645153, -122.450074 37.645835, -122.452222 37.649347, -122.450394 37.648505, -122.450764 37.649228, -122.452999 37.654619, -122.452716 37.65563, -122.453639 37.657819))",5969,1685,2186,142614.0,1338900.0,73087.0,3324.0,1300.0,4444,1313,436,48,6,81,601800,127,2308,419,44,1850,336,3713.0,60231.0,2186,101,0,0,32,59,39,39,12,0,67,316,159,105,223,341,693,51,0,0,0,0,0,0,0,51,174,1,0,6,0,67,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06081601800,895700.0,39427.0,2857.0,289.0,238,0,0,23,75,21,23,77,6,81,601800,19,93,13,25,0,0,18,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43183.0,0.1537053979871912,0.7177081588205729,0.43294329432943296,0.16345817290864542,0.4948085296416211,False,False,True,True,Stable / Higher Income
06,081,604000,1400000US06081604000,06081604000,6040,Census Tract 6040,CA,San Mateo County,California,CT,915011,0,"POLYGON ((-122.427589 37.624983, -122.423383 37.626274, -122.419782 37.627608, -122.4166 37.628826, -122.412646 37.622993, -122.416456 37.621274, -122.417954 37.620597, -122.420207 37.619581, -122.423152 37.618253, -122.423676 37.618016, -122.424485 37.617695, -122.424715 37.618368, -122.428575 37.624394, -122.427589 37.624983))",3286,1541,1203,152448.0,1296800.0,89576.0,2817.0,724.0,2544,741,259,33,6,81,604000,29,1257,281,157,1001,202,3033.0,70795.0,1203,9,0,0,28,13,0,0,31,36,80,41,147,69,124,179,446,84,0,0,18,9,0,0,0,57,85,0,42,0,0,0,8,17,18,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,20,06081604000,937800.0,29817.0,3224.0,136.0,67,12,0,11,0,10,0,0,6,81,604000,34,167,21,0,28,24,0,53,12,29,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,11,62773.0,0.16791354945968412,0.5310407790626902,0.41745283018867924,-0.1262406947890819,0.38281083386649606,False,False,True,True,Stable / Higher Income
